자치구명,법정동명,건물명,물건금액(만원),건물면적(㎡),토지면적(㎡),건축년도
서대문구,남가좌동,래미안루센티아,100000,59.98,0.0,2020.0
양천구,신정동,래미안목동아델리체(1326),132000,84.72,0.0,2021.0
관악구,봉천동,신봉아트빌라(466-24),25000,53.02,25.46,2002.0
은평구,신사동,신사씨티,39500,58.09,0.0,1993.0
성동구,성수동2가,신성미소지움,78000,59.4,0.0,2001.0
강남구,개포동,래미안블레스티지,275000,84.94,0.0,2019.0
양천구,신정동,신정동대우미래사랑5차,49000,93.06,112.3,2004.0
도봉구,창동,신창,41500,59.4,0.0,1998.0
송파구,송파동,래미안송파파인탑,150000,71.73,0.0,2012.0
영등포구,신길동,래미안영등포프레비뉴,103300,59.99,0.0,2015.0
성동구,성수동1가,쌍용,116000,59.76,0.0,1997.0
마포구,현석동,래미안웰스트림,137000,59.97,0.0,2016.0
관악구,봉천동,아이빌(180-128),36000,53.68,31.83,2012.0
동작구,흑석동,아크로리버하임,158000,59.92,0.0,2019.0
송파구,가락동,래미안파크팰리스,128300,59.97,0.0,2007.0
은평구,구산동,갈현현대,46500,59.94,0.0,1998.0
중구,신당동,약수하이츠,139000,114.92,0.0,1999.0
서초구,양재동,양재리치빌,45000,29.92,17.58,2015.0
노원구,중계동,양지마을(대림)1,87000,84.9,0.0,1998.0
강동구,고덕동,래미안힐스테이트고덕,144200,84.94,0.0,2016.0
강동구,고덕동,래미안힐스테이트고덕,151500,84.94,0.0,2016.0
강남구,수서동,강남데시앙포레,140000,59.81,0.0,2014.0
서대문구,대현동,럭키대현,76000,59.7,0.0,1999.0
금천구,독산동,금천현대,53000,59.82,0.0,2002.0
구로구,구로동,로제리움2차,10800,19.74,27.82,2014.0
중랑구,망우동,금호어울림(580),54500,59.96,0.0,2006.0
구로구,오류동,록지아트빌라107동,16000,49.02,28.1,1994.0
금천구,시흥동,엘리제,26500,38.53,18.3,2015.0
서초구,우면동,엘에이치서초4단지,125500,84.99,0.0,2013.0
성동구,금호동3가,금호한신,91000,59.99,0.0,2005.0
영등포구,여의도동,여의도 the？ 아일랜드 파크,102000,62.18,79.67,2006.0
양천구,신월동,롯데캐슬(1057-1),75000,84.63,0.0,2010.0
강동구,길동,길동우성,73000,57.1,0.0,1994.0
강남구,역삼동,역삼래미안,189000,59.53,0.0,2005.0
은평구,불광동,연신하이츠빌라(C),23000,36.96,35.67,1991.0
마포구,염리동,염리명강빌4차,54000,16.62,16.79,2020.0
강동구,암사동,롯데캐슬퍼스트,105000,59.99,0.0,2008.0
강동구,암사동,롯데캐슬퍼스트,109700,59.99,0.0,2008.0
영등포구,영등포동4가,영등포 센트럴 푸르지오 시티,24000,29.75,41.85,2013.0
동대문구,용두동,롯데캐슬피렌체,95000,84.99,0.0,2009.0
중랑구,중화동,오렌지빌,26000,28.07,17.52,2017.0
용산구,산천동,리버힐삼성,127000,84.98,0.0,2001.0
성동구,옥수동,옥수하이츠,184500,114.72,0.0,1998.0
성북구,돈암동,길음역금호어울림센터힐,76000,59.5,0.0,2014.0
성동구,행당동,왕십리역이스타빌,20000,21.91,31.37,2006.0
강남구,수서동,까치마을,79000,34.44,0.0,1993.0
광진구,자양동,우리랑하이빌II,52200,50.97,26.53,2003.0
강서구,염창동,우리프리머스,29500,42.13,24.81,2017.0
마포구,망원동,우림루미아트,89500,84.55,0.0,2003.0
노원구,상계동,우림루미아트1,69000,84.73,0.0,2004.0
은평구,진관동,우물골2단지두산위브(223~244동)BL2-7,110000,101.49,0.0,2010.0
서대문구,북아현동,우민B,98900,81.72,0.0,2001.0
강서구,마곡동,마곡나루역보타닉푸르지오시티,18300,22.2,31.65,2017.0
강서구,공항동,마곡더퍼스트,25500,26.85,17.0,2023.0
강서구,마곡동,마곡센트럴대방디엠시티오피스텔,18500,24.02,34.5,2017.0
송파구,가락동,우성,81000,43.79,0.0,1986.0
송파구,가락동,우성,85000,43.79,0.0,1986.0
송파구,가락동,우성,83000,43.79,0.0,1986.0
동작구,신대방동,우성1,85000,66.69,0.0,1988.0
동작구,신대방동,우성1,104000,84.99,0.0,1988.0
동작구,신대방동,우성1,125000,126.16,0.0,1988.0
강서구,내발산동,마곡수명산파크6단지,87500,84.53,0.0,2007.0
강서구,내발산동,마곡수명산파크7단지,75000,84.68,0.0,2008.0
서대문구,북아현동,우신빌라8차,92000,75.8,40.01,1993.0
강서구,마곡동,마곡엠밸리9단지,107000,59.86,0.0,2021.0
영등포구,당산동,강변래미안,155000,108.15,0.0,2002.0
강서구,마곡동,마곡엠벨리(14단지),134500,84.88,0.0,2014.0
동작구,사당동,나무빌(274-9),21000,22.43,22.0,2007.0
강서구,마곡동,마곡오드카운티1차,14000,20.82,31.96,2016.0
강서구,등촌동,강변샤르망1단지,45000,63.16,79.12,2005.0
은평구,증산동,DMC센트럴자이(2단지),107000,59.97,0.0,2023.0
마포구,염리동,마포자이,167000,84.69,0.0,2003.0
마포구,염리동,마포자이,204500,113.8,0.0,2003.0
서초구,서초동,유원서초,175500,84.82,0.0,1993.0
중구,신당동,남산타운,96000,59.94,0.0,2002.0
중구,신당동,남산타운,139500,114.88,0.0,2002.0
마포구,합정동,마포한강2차푸르지오,110000,83.45,0.0,2016.0
강남구,대치동,은마,265000,84.43,0.0,1979.0
영등포구,신길동,남서울,66800,48.3,0.0,1974.0
동작구,노량진동,메가스터디타워,15800,15.97,0.0,2015.0
동작구,사당동,남성빌라,34000,49.14,38.0,1989.0
강동구,암사동,메이저(474-21),50000,73.77,0.0,2002.0
강북구,수유동,은행빌라(가동),26500,75.15,43.88,2003.0
은평구,응암동,응암아네스트,12000,19.66,27.76,2014.0
양천구,목동,이가채(728-11),30500,28.95,20.12,2014.0
서대문구,홍제동,남양,55000,59.94,0.0,1999.0
금천구,독산동,명도힐스티지,28500,29.63,0.0,2019.0
강동구,강일동,강일리버파크4단지,87000,84.74,0.0,2009.0
동작구,사당동,노블리치빌,35000,33.04,19.54,2012.0
은평구,역촌동,명진하이빌(10-39),26400,34.61,23.47,2016.0
관악구,신림동,태영,40000,49.92,0.0,1997.0
동작구,상도동,(201-63),32000,49.92,45.0,1991.0
송파구,신천동,한신코아,60000,41.99,0.0,1988.0
양천구,신정동,목동신시가지10,183000,105.58,0.0,1987.0
용산구,한남동,한남더힐,298000,59.7,0.0,2011.0
광진구,자양동,늘푸른빌,36900,53.23,25.93,2003.0
성동구,성수동1가,,230000,103.38,69.0,1992.0
광진구,중곡동,DM휘겔,37000,51.43,38.25,2016.0
영등포구,당산동1가,트러스트,42000,16.41,7.42,2022.0
양천구,목동,목동신시가지6,125000,47.94,0.0,1986.0
노원구,중계동,태양(31-1),9500,39.45,33.0,1986.0
송파구,오금동,다성이즈빌클래식,100500,167.4,0.0,2003.0
서초구,반포동,한신서래,170000,64.53,0.0,1987.0
강남구,개포동,개포우성3차,330000,161.0,0.0,1984.0
강남구,세곡동,천석빌딩,27500,42.5,58.5,2016.0
강남구,개포동,개포주공5단지,196000,74.25,0.0,1983.0
서초구,서초동,서초동롯데캐슬리버티,197000,125.79,0.0,2005.0
동작구,사당동,담촌빌라,20000,23.95,15.1,1992.0
영등포구,대림동,프롬하우징,39100,39.71,25.65,2023.0
동대문구,답십리동,답십리청솔우성,83000,114.76,0.0,2000.0
영등포구,영등포동7가,포레나 영등포 센트럴,21500,18.3,33.32,2020.0
강북구,미아동,미아1차래미안,78700,84.58,0.0,2006.0
노원구,월계동,현대,59500,59.95,0.0,2000.0
노원구,공릉동,대동아파트,49000,59.83,0.0,1999.0
강북구,미아동,진주1동,12300,37.41,16.37,1991.0
서초구,방배동,방배현대멤피스2,214000,162.8,0.0,2002.0
강동구,암사동,현진빌리지(473-7),28400,52.68,34.83,2008.0
강서구,방화동,방화샤르망2오피스텔,5900,17.64,24.97,2003.0
영등포구,신길동,힐스테이트클래시안,133800,84.86,0.0,2020.0
은평구,응암동,백련산에스케이뷰아이파크,81000,59.85,0.0,2020.0
동작구,대방동,주공2,96000,59.97,0.0,1995.0
성동구,행당동,대림e-편한세상,97500,59.96,0.0,2000.0
서대문구,홍제동,태영으뜸(데시앙),39500,45.69,0.0,1998.0
강북구,수유동,백운빌라(532-97),9200,32.48,29.98,1991.0
강서구,내발산동,천우빌리지,20000,49.86,20.68,2000.0
노원구,공릉동,건영아파트,64900,84.75,0.0,1998.0
송파구,가락동,헬리오시티,197000,84.98,0.0,2018.0
성북구,정릉동,건원빌라,18400,53.58,25.27,1996.0
강남구,일원동,한솔마을,200000,84.73,0.0,1994.0
성북구,장위동,베아트리스,39000,28.92,18.7,2019.0
동작구,노량진동,,110000,155.3,169.0,1974.0
관악구,신림동,대성아트빌,21800,25.93,20.25,2019.0
구로구,가리봉동,재일파크1차,20000,44.67,24.8,2005.0
강서구,마곡동,벽산,62000,59.98,0.0,1999.0
영등포구,대림동,프롬하우징,42400,46.15,29.82,2023.0
동대문구,제기동,경동미주,91000,96.96,0.0,1977.0
노원구,중계동,주공5,40000,38.64,0.0,1992.0
동작구,신대방동,보라매빌리지,30000,67.62,33.13,1991.0
영등포구,대림동,프롬하우징,44850,48.15,31.11,2023.0
동작구,신대방동,보라매삼성쉐르빌,175000,163.83,0.0,2003.0
중랑구,면목동,형제,24600,41.4,0.0,2003.0
강남구,삼성동,LG선릉에클라트(B),35500,36.47,0.0,2004.0
성동구,성수동1가,중앙하이츠빌,159000,84.97,0.0,2003.0
송파구,가락동,보람해피빌리지,49700,51.43,31.03,2015.0
도봉구,쌍문동,한양2,36000,48.96,0.0,1988.0
강남구,삼성동,LG선릉에클라트B,33000,39.99,49.74,2004.0
영등포구,대림동,프롬하우징,45650,49.02,31.67,2023.0
강남구,청담동,경원오피스텔,27000,22.77,31.66,1991.0
동작구,상도동,상도팰리스,82250,84.86,0.0,2006.0
양천구,목동,부영3,175000,140.52,0.0,2000.0
서초구,서초동,한라비발디스튜디오193,25700,19.99,0.0,2013.0
은평구,불광동,북한산캐슬,39000,47.7,43.25,2005.0
성북구,종암동,종암에스케이,76500,84.72,0.0,1999.0
강동구,암사동,대원,59500,59.9,0.0,1998.0
노원구,공릉동,청솔아파트8,73000,84.65,0.0,2000.0
은평구,녹번동,북한산푸르지오,95000,84.99,0.0,2015.0
노원구,상계동,상계주공2(고층),39000,32.39,0.0,1987.0
구로구,구로동,비즈트위트 그린,13500,18.11,28.79,2012.0
동작구,본동,한강쌍용,135000,114.18,0.0,1999.0
강남구,대치동,대치타워,105000,85.81,0.0,2003.0
송파구,장지동,위례중앙푸르지오1단지,106100,102.05,0.0,2016.0
강남구,대치동,대치트레비스타 101동,22900,18.45,32.35,2020.0
강남구,청담동,청담신원아침도시마인,32000,27.71,0.0,2013.0
동작구,사당동,사당롯데캐슬골든포레,92900,49.48,0.0,2021.0
종로구,창신동,창신쌍용1,65000,54.7,0.0,1992.0
동작구,사당동,사당휴브리지(206-127),14200,12.42,0.0,2015.0
양천구,신정동,한솔그린아트빌A동,35000,60.75,30.04,2002.0
서대문구,합동,SK리쳄블,24300,34.22,46.81,2005.0
성북구,하월곡동,월곡두산위브,77300,84.77,0.0,2003.0
강남구,수서동,삼성,175000,84.97,0.0,1997.0
서초구,서초동,하림인터내셔날 오피스텔,29600,24.12,40.19,2013.0
강남구,수서동,삼성,174000,84.97,0.0,1997.0
강남구,역삼동,한빛위너스,71000,38.3,24.82,2016.0
성북구,종암동,삼성래미안,96000,114.98,0.0,2004.0
동작구,상도동,현대(관악),85000,84.78,0.0,1992.0
강서구,염창동,삼성하나로,60500,59.26,0.0,1994.0
동작구,흑석동,흑석리버파크자이,159500,84.94,0.0,2023.0
강남구,도곡동,도곡렉슬,390000,114.99,0.0,2006.0
강동구,둔촌동,집앤사더로이,84000,58.69,36.75,2022.0
영등포구,도림동,도림빌라,24500,23.81,18.17,2008.0
성동구,옥수동,한남 더 리버 오피스텔,20500,27.01,37.03,2004.0
도봉구,도봉동,도봉 투웨니퍼스트 2단지,18900,29.66,38.51,
동대문구,청량리동,힐스테이트 청량리역,25992,21.2,29.24,2023.0
용산구,이태원동,THE-Y96,55000,21.9,14.3,2023.0
동대문구,청량리동,힐스테이트 청량리역,26721,21.2,29.24,2023.0
강동구,암사동,THENEST,52000,45.54,26.78,2022.0
노원구,상계동,홍진그린빌라8차,29800,41.0,13.87,1997.0
광진구,중곡동,도원아트빌3차,42300,75.16,45.11,2008.0
노원구,공릉동,태릉해링턴플레이스,75000,59.98,0.0,2022.0
영등포구,문래동5가,삼정리버뷰,25900,24.4,10.69,2023.0
동대문구,제기동,한신아파트,76000,84.76,0.0,2004.0
영등포구,문래동5가,삼정리버뷰,26400,24.4,10.69,2023.0
영등포구,대림동,프롬하우징,46150,49.02,31.67,2023.0
영등포구,문래동5가,삼정리버뷰,26400,24.4,10.69,2023.0
노원구,하계동,한신1,35000,35.28,0.0,1988.0
영등포구,문래동5가,삼정리버뷰,26400,24.4,10.69,2023.0
관악구,봉천동,원아트빌,40000,67.61,37.5,2012.0
영등포구,문래동5가,삼정리버뷰,26400,24.4,10.69,2023.0
강동구,암사동,현대홈타운,92500,59.97,0.0,2004.0
영등포구,문래동5가,삼정리버뷰,25750,24.4,10.69,2023.0
노원구,하계동,한신1,30800,27.0,0.0,1988.0
영등포구,문래동5가,삼정리버뷰,26400,24.4,10.69,2023.0
영등포구,대림동,프롬하우징,45350,48.15,31.11,2023.0
영등포구,문래동5가,삼정리버뷰,26400,24.4,10.69,2023.0
영등포구,대림동,프롬하우징,41950,46.15,29.82,2023.0
영등포구,문래동5가,삼정리버뷰,27150,24.67,10.8,2023.0
영등포구,대림동,프롬하우징,47800,48.79,31.52,2023.0
영등포구,문래동5가,삼정리버뷰,27000,24.67,10.8,2023.0
강서구,마곡동,벽산,64000,84.97,0.0,1999.0
영등포구,문래동5가,삼정리버뷰,26600,24.67,10.8,2023.0
마포구,합정동,마포한강2차푸르지오,160000,83.45,0.0,2016.0
영등포구,문래동5가,삼정리버뷰,27150,24.67,10.8,2023.0
서대문구,연희동,,460000,1283.26,360.0,1998.0
영등포구,문래동5가,삼정리버뷰,28550,25.95,11.37,2023.0
강동구,천호동,현진리버파크,31700,23.24,0.0,2017.0
영등포구,문래동5가,삼정리버뷰,28550,25.95,11.37,2023.0
구로구,개봉동,한마을,105000,149.97,0.0,1999.0
영등포구,문래동5가,삼정리버뷰,27950,25.95,11.37,2023.0
마포구,동교동,,300000,404.79,191.1,1984.0
영등포구,문래동5가,삼정리버뷰,28550,25.95,11.37,2023.0
강서구,화곡동,진성아파트102동,50000,82.37,0.0,2005.0
영등포구,문래동5가,삼정리버뷰,26150,27.58,34.57,2023.0
영등포구,문래동2가,남성,50000,47.3,0.0,1983.0
영등포구,문래동5가,삼정리버뷰,26150,27.58,34.57,2023.0
관악구,신림동,청운아트빌,23900,26.77,20.78,2020.0
영등포구,문래동5가,삼정리버뷰,26000,27.58,34.57,2023.0
강남구,개포동,현대1차101동~106동,212000,95.4,0.0,1984.0
영등포구,문래동5가,삼정리버뷰,26150,27.58,34.57,2023.0
동대문구,장안동,장안현대홈타운(336),70500,58.42,0.0,2003.0
영등포구,문래동5가,삼정리버뷰,26000,27.58,34.57,2023.0
성동구,금호동4가,서울숲푸르지오2차,188000,114.77,0.0,2012.0
영등포구,문래동5가,삼정리버뷰,27300,28.48,35.69,2023.0
성북구,성북동,,224244,229.43,450.0,1975.0
영등포구,문래동5가,삼정리버뷰,27150,28.48,35.69,2023.0
중랑구,면목동,형제,24600,41.4,0.0,2003.0
영등포구,문래동5가,삼정리버뷰,27000,28.48,35.69,2023.0
중랑구,면목동,형제,24600,41.4,0.0,2003.0
영등포구,문래동5가,삼정리버뷰,27000,28.48,35.69,2023.0
동작구,사당동,,186220,150.95,152.0,1974.0
영등포구,문래동5가,삼정리버뷰,27300,28.48,35.69,2023.0
도봉구,창동,태영데시앙,75700,85.0,0.0,2003.0
서대문구,북가좌동,삼중파크,23300,66.23,24.3,2010.0
노원구,하계동,장미(시영6),59900,65.33,0.0,1989.0
강남구,논현동,삼환 아르누보 3,23500,22.09,29.71,2005.0
강서구,화곡동,진성아파트102동,50000,82.37,0.0,2005.0
노원구,상계동,상계주공14(고층),50000,49.94,0.0,1989.0
영등포구,대림동,프롬하우징,44700,45.86,29.63,2023.0
노원구,상계동,상계주공16(고층),48800,59.39,0.0,1988.0
성북구,장위동,,102500,93.78,136.0,1976.0
노원구,상계동,상계주공2(고층),39000,32.39,0.0,1987.0
동대문구,용두동,한양아이클래스,10350,14.19,0.0,2014.0
관악구,신림동,동방타운(409-132),32000,39.14,17.11,1996.0
강북구,미아동,탑몽펠리에,23910,49.38,46.43,2019.0
노원구,상계동,상계주공5(저층),48500,31.98,0.0,1987.0
종로구,익선동,현대뜨레비앙,35000,48.54,0.0,2003.0
성북구,장위동,e-아트빌,46300,60.58,38.06,2003.0
중랑구,신내동,중앙하이츠,58000,84.97,0.0,1996.0
동작구,상도동,상도팰리스,82250,84.86,0.0,2006.0
금천구,시흥동,인화주택,17500,29.57,18.06,2015.0
강동구,둔촌동,동산주택(E동),16000,42.18,29.51,1986.0
노원구,중계동,중계그린1단지,53500,49.85,0.0,1990.0
마포구,염리동,상록,82300,57.88,0.0,1997.0
강서구,방화동,동성,72000,76.8,0.0,1993.0
광진구,자양동,샐비어빌,36000,48.86,21.92,2002.0
강동구,암사동,샤인빌,29800,60.79,33.7,2008.0
강동구,상일동,동아,56400,59.25,0.0,1997.0
마포구,서교동,서교푸르지오,95000,92.45,0.0,2004.0
동대문구,휘경동,서울가든,52500,85.92,0.0,1985.0
서초구,서초동,공간6차,21000,15.05,11.24,2017.0
강북구,미아동,동아하이츠빌라,26000,66.78,41.17,1998.0
성동구,금호동4가,서울숲푸르지오2차,188000,114.77,0.0,2012.0
관악구,봉천동,e편한세상서울대입구2단지,97000,59.9,0.0,2019.0
관악구,봉천동,e편한세상서울대입구2단지,91800,59.96,0.0,2019.0
서초구,서초동,서초노블레스아파트,49700,29.47,0.0,2019.0
서초구,서초동,서초동롯데캐슬리버티,197000,125.79,0.0,2005.0
서초구,서초동,서초동오피스텔,22000,32.69,43.34,2004.0
관악구,봉천동,e편한세상서울대입구2단지,106000,84.97,0.0,2019.0
마포구,성산동,성산시영(유원),105000,59.43,0.0,1986.0
서대문구,북가좌동,성삼빌라(5-39),23500,70.53,45.21,1998.0
관악구,봉천동,관악드림(삼성),93500,114.75,0.0,2003.0
강동구,성내동,성안마을청구,62000,59.93,0.0,2002.0
관악구,신림동,성우,55000,59.98,0.0,1998.0
금천구,시흥동,관악산벽산타운5,42900,59.34,0.0,2004.0
노원구,중계동,성원1,69300,59.75,0.0,1996.0
강동구,둔촌동,둔촌푸르지오,96000,59.98,0.0,2010.0
서대문구,홍제동,세화,40500,39.78,29.15,1986.0
송파구,거여동,송파 풍산 리치안,23250,20.47,34.68,2022.0
